[0m[ INFO] [1556595486.440076285]: Set scanPeriod: 0.1[0m
[0m[ INFO] [1556595486.462922784]: Set  HDL-64E  scan mapper.[0m
start time: 1556595486.463587377
laserOdometryHandler time, 1556595494.015770384, 1556595494.015909266
laserOdometryHandler time, 1556595494.119234046, 1556595494.119273590
laserOdometryHandler time, 1556595494.205233208, 1556595494.205267789
laserOdometryHandler time, 1556595494.316323557, 1556595494.316358093
laserOdometryHandler time, 1556595494.455703608, 1556595494.455725680
laserOdometryHandler time, 1556595494.518487753, 1556595494.518509613
laserOdometryHandler time, 1556595494.605478775, 1556595494.605497509
laserOdometryHandler time, 1556595494.735405511, 1556595494.735471052
laserOdometryHandler time, 1556595494.837783918, 1556595494.837803958
laserOdometryHandler time, 1556595494.957841658, 1556595494.957866336
laserOdometryHandler time, 1556595495.012135337, 1556595495.012155222
laserOdometryHandler time, 1556595495.155131113, 1556595495.155154739
laserOdometryHandler time, 1556595495.241683632, 1556595495.241701872
laserOdometryHandler time, 1556595495.351268356, 1556595495.351304311
laserOdometryHandler time, 1556595495.455817140, 1556595495.455837799
laserOdometryHandler time, 1556595495.566439651, 1556595495.566471666
laserOdometryHandler time, 1556595495.624951635, 1556595495.624970096
laserOdometryHandler time, 1556595495.770820752, 1556595495.770841623
laserOdometryHandler time, 1556595495.869833158, 1556595495.869857765
laserOdometryHandler time, 1556595495.923870726, 1556595495.923904692
laserOdometryHandler time, 1556595496.053763614, 1556595496.053782826
laserOdometryHandler time, 1556595496.203101767, 1556595496.203129748
laserOdometryHandler time, 1556595496.252229774, 1556595496.252253661
laserOdometryHandler time, 1556595496.362576154, 1556595496.362595240
laserOdometryHandler time, 1556595496.462755622, 1556595496.462774008
laserOdometryHandler time, 1556595496.632210880, 1556595496.632251927
laserOdometryHandler time, 1556595496.660828781, 1556595496.660852223
laserOdometryHandler time, 1556595496.795794340, 1556595496.795829100
laserOdometryHandler time, 1556595496.891982429, 1556595496.892001312
laserOdometryHandler time, 1556595496.965883632, 1556595496.965921036
laserOdometryHandler time, 1556595497.076350182, 1556595497.076378986
laserOdometryHandler time, 1556595497.242506913, 1556595497.242553859
laserOdometryHandler time, 1556595497.299586881, 1556595497.299634690
laserOdometryHandler time, 1556595497.373987393, 1556595497.374011635
laserOdometryHandler time, 1556595497.493417552, 1556595497.493436812
laserOdometryHandler time, 1556595497.655724867, 1556595497.655746498
laserOdometryHandler time, 1556595497.713073721, 1556595497.713092998
laserOdometryHandler time, 1556595497.792104295, 1556595497.792127693
laserOdometryHandler time, 1556595497.933751891, 1556595497.933770493
laserOdometryHandler time, 1556595498.079929830, 1556595498.079953616
laserOdometryHandler time, 1556595498.116562270, 1556595498.116581714
laserOdometryHandler time, 1556595498.253074861, 1556595498.253100975
laserOdometryHandler time, 1556595498.358668377, 1556595498.358688111
laserOdometryHandler time, 1556595498.468735027, 1556595498.468767907
laserOdometryHandler time, 1556595498.532824362, 1556595498.532843115
laserOdometryHandler time, 1556595498.699072293, 1556595498.699111260
laserOdometryHandler time, 1556595498.757531645, 1556595498.757563231
laserOdometryHandler time, 1556595498.862820395, 1556595498.862864980
laserOdometryHandler time, 1556595498.963940074, 1556595498.963957757
laserOdometryHandler time, 1556595499.124026639, 1556595499.124065368
laserOdometryHandler time, 1556595499.199368843, 1556595499.199401276
laserOdometryHandler time, 1556595499.276477640, 1556595499.276504407
laserOdometryHandler time, 1556595499.371769892, 1556595499.371787429
laserOdometryHandler time, 1556595499.486802212, 1556595499.486823231
laserOdometryHandler time, 1556595499.585872522, 1556595499.585890156
laserOdometryHandler time, 1556595499.714987475, 1556595499.715042852
laserOdometryHandler time, 1556595499.801381502, 1556595499.801401946
laserOdometryHandler time, 1556595499.933222837, 1556595499.933246012
laserOdometryHandler time, 1556595500.019460585, 1556595500.019485316
laserOdometryHandler time, 1556595500.111423664, 1556595500.111448024
laserOdometryHandler time, 1556595500.218739001, 1556595500.218760672
laserOdometryHandler time, 1556595500.299513095, 1556595500.299532474
laserOdometryHandler time, 1556595500.416062574, 1556595500.416081477
laserOdometryHandler time, 1556595500.533821169, 1556595500.533846739
laserOdometryHandler time, 1556595500.614438313, 1556595500.614469788
laserOdometryHandler time, 1556595500.730741050, 1556595500.730783723
laserOdometryHandler time, 1556595500.820686292, 1556595500.820705441
laserOdometryHandler time, 1556595500.997004397, 1556595500.997031062
laserOdometryHandler time, 1556595501.054241808, 1556595501.054262186
laserOdometryHandler time, 1556595501.175861222, 1556595501.175891238
laserOdometryHandler time, 1556595501.255060609, 1556595501.255079332
laserOdometryHandler time, 1556595501.387308117, 1556595501.387344876
laserOdometryHandler time, 1556595501.493753958, 1556595501.493777322
laserOdometryHandler time, 1556595501.577136167, 1556595501.577157952
laserOdometryHandler time, 1556595501.651939797, 1556595501.651960224
laserOdometryHandler time, 1556595501.801478426, 1556595501.801509671
laserOdometryHandler time, 1556595501.887565333, 1556595501.887586199
laserOdometryHandler time, 1556595501.977750472, 1556595501.977773485
laserOdometryHandler time, 1556595502.121779939, 1556595502.121814987
laserOdometryHandler time, 1556595502.190901024, 1556595502.190934892
laserOdometryHandler time, 1556595502.320374541, 1556595502.320398722
laserOdometryHandler time, 1556595502.411708628, 1556595502.411759447
laserOdometryHandler time, 1556595502.498173361, 1556595502.498212988
laserOdometryHandler time, 1556595502.601740446, 1556595502.601765775
laserOdometryHandler time, 1556595502.727698627, 1556595502.727750799
laserOdometryHandler time, 1556595502.885646919, 1556595502.885670989
laserOdometryHandler time, 1556595502.953516510, 1556595502.953535492
laserOdometryHandler time, 1556595503.016724931, 1556595503.016757224
laserOdometryHandler time, 1556595503.123517305, 1556595503.123537742
laserOdometryHandler time, 1556595503.246307490, 1556595503.246359308
laserOdometryHandler time, 1556595503.381567563, 1556595503.381619038
laserOdometryHandler time, 1556595503.448661458, 1556595503.448703413
laserOdometryHandler time, 1556595503.537075253, 1556595503.537094095
laserOdometryHandler time, 1556595503.654074964, 1556595503.654128472
laserOdometryHandler time, 1556595503.763740842, 1556595503.763761207
laserOdometryHandler time, 1556595503.866980303, 1556595503.867005681
laserOdometryHandler time, 1556595503.980965466, 1556595503.980990901
laserOdometryHandler time, 1556595504.049830785, 1556595504.049851357
laserOdometryHandler time, 1556595504.175440946, 1556595504.175459512
laserOdometryHandler time, 1556595504.276678802, 1556595504.276701657
laserOdometryHandler time, 1556595504.382735092, 1556595504.382753282
laserOdometryHandler time, 1556595504.547903753, 1556595504.547933215
laserOdometryHandler time, 1556595504.601659094, 1556595504.601677977
laserOdometryHandler time, 1556595504.693698472, 1556595504.693738661
laserOdometryHandler time, 1556595504.765981911, 1556595504.766011579
laserOdometryHandler time, 1556595504.925499977, 1556595504.925537457
laserOdometryHandler time, 1556595504.989845585, 1556595504.989868882
laserOdometryHandler time, 1556595505.098709080, 1556595505.098749348
laserOdometryHandler time, 1556595505.206616674, 1556595505.206636703
laserOdometryHandler time, 1556595505.317132031, 1556595505.317153657
laserOdometryHandler time, 1556595505.435091483, 1556595505.435111103
laserOdometryHandler time, 1556595505.519340483, 1556595505.519362707
laserOdometryHandler time, 1556595505.609545134, 1556595505.609568169
laserOdometryHandler time, 1556595505.733599556, 1556595505.733625151
laserOdometryHandler time, 1556595505.812978475, 1556595505.813011562
laserOdometryHandler time, 1556595505.935628868, 1556595505.935652707
laserOdometryHandler time, 1556595506.032257239, 1556595506.032280179
laserOdometryHandler time, 1556595506.127368093, 1556595506.127399362
laserOdometryHandler time, 1556595506.236338739, 1556595506.236367986
laserOdometryHandler time, 1556595506.346438426, 1556595506.346467330
laserOdometryHandler time, 1556595506.448388751, 1556595506.448423481
laserOdometryHandler time, 1556595506.590666870, 1556595506.590716303
laserOdometryHandler time, 1556595506.647177410, 1556595506.647196526
laserOdometryHandler time, 1556595506.751158497, 1556595506.751178539
laserOdometryHandler time, 1556595506.846073662, 1556595506.846129852
laserOdometryHandler time, 1556595506.976062370, 1556595506.976083485
laserOdometryHandler time, 1556595507.043991665, 1556595507.044030025
laserOdometryHandler time, 1556595507.158824797, 1556595507.158862472
laserOdometryHandler time, 1556595507.281690045, 1556595507.281728637
laserOdometryHandler time, 1556595507.370689242, 1556595507.370711671
laserOdometryHandler time, 1556595507.463714856, 1556595507.463732154
laserOdometryHandler time, 1556595507.586995380, 1556595507.587041080
laserOdometryHandler time, 1556595507.673551214, 1556595507.673588058
laserOdometryHandler time, 1556595507.813718821, 1556595507.813772187
laserOdometryHandler time, 1556595507.897202507, 1556595507.897227359
laserOdometryHandler time, 1556595508.059399287, 1556595508.059427926
laserOdometryHandler time, 1556595508.115202349, 1556595508.115223920
laserOdometryHandler time, 1556595508.212776594, 1556595508.212797511
laserOdometryHandler time, 1556595508.321164350, 1556595508.321187524
laserOdometryHandler time, 1556595508.427677300, 1556595508.427702792
laserOdometryHandler time, 1556595508.516093068, 1556595508.516146685
laserOdometryHandler time, 1556595508.607551966, 1556595508.607576996
laserOdometryHandler time, 1556595508.727009159, 1556595508.727030750
laserOdometryHandler time, 1556595508.825225866, 1556595508.825250509
laserOdometryHandler time, 1556595508.934716284, 1556595508.934750369
laserOdometryHandler time, 1556595509.069301779, 1556595509.069342228
laserOdometryHandler time, 1556595509.155378924, 1556595509.155414488
laserOdometryHandler time, 1556595509.245373214, 1556595509.245412210
laserOdometryHandler time, 1556595509.361188859, 1556595509.361237209
laserOdometryHandler time, 1556595509.482610851, 1556595509.482642370
laserOdometryHandler time, 1556595509.580905051, 1556595509.580937564
laserOdometryHandler time, 1556595509.666758489, 1556595509.666779080
laserOdometryHandler time, 1556595509.781612421, 1556595509.781661459
laserOdometryHandler time, 1556595509.859202615, 1556595509.859255992
laserOdometryHandler time, 1556595509.990770231, 1556595509.990790932
laserOdometryHandler time, 1556595510.113028468, 1556595510.113050070
laserOdometryHandler time, 1556595510.196443161, 1556595510.196485777
laserOdometryHandler time, 1556595510.283446247, 1556595510.283491517
laserOdometryHandler time, 1556595510.377370355, 1556595510.377403504
laserOdometryHandler time, 1556595510.523585031, 1556595510.523607379
laserOdometryHandler time, 1556595510.613764371, 1556595510.613802822
laserOdometryHandler time, 1556595510.703606779, 1556595510.703659282
laserOdometryHandler time, 1556595510.834793284, 1556595510.834813388
laserOdometryHandler time, 1556595510.920744055, 1556595510.920771978
