[0m[ INFO] [1556597262.576210817]: [1;32m---->[0m Transform Fusion Started.[0m
laserOdometryHandler time, 1523929958.530890449, 1523929958.530890449
laserOdometryHandler time, 1523929958.611587216, 1523929958.611587216
laserOdometryHandler time, 1523929958.742611920, 1523929958.742611920
laserOdometryHandler time, 1523929958.863931811, 1523929958.863931811
laserOdometryHandler time, 1523929958.975160896, 1523929958.975160896
laserOdometryHandler time, 1523929959.066186184, 1523929959.066186184
laserOdometryHandler time, 1523929959.167259516, 1523929959.167259516
laserOdometryHandler time, 1523929959.288614529, 1523929959.288614529
laserOdometryHandler time, 1523929959.399742606, 1523929959.399742606
laserOdometryHandler time, 1523929959.470267387, 1523929959.470267387
laserOdometryHandler time, 1523929959.591373808, 1523929959.591373808
laserOdometryHandler time, 1523929959.702580626, 1523929959.702580626
laserOdometryHandler time, 1523929959.813755585, 1523929959.813755585
laserOdometryHandler time, 1523929959.874189766, 1523929959.874189766
laserOdometryHandler time, 1523929960.015580341, 1523929960.015580341
laserOdometryHandler time, 1523929960.076170997, 1523929960.076170997
laserOdometryHandler time, 1523929960.207552683, 1523929960.207552683
laserOdometryHandler time, 1523929960.328710789, 1523929960.328710789
laserOdometryHandler time, 1523929960.379084000, 1523929960.379084000
laserOdometryHandler time, 1523929960.520659040, 1523929960.520659040
laserOdometryHandler time, 1523929960.621478449, 1523929960.621478449
laserOdometryHandler time, 1523929960.712413198, 1523929960.712413198
laserOdometryHandler time, 1523929960.843723363, 1523929960.843723363
laserOdometryHandler time, 1523929960.954765516, 1523929960.954765516
laserOdometryHandler time, 1523929961.045695320, 1523929961.045695320
laserOdometryHandler time, 1523929961.136445861, 1523929961.136445861
laserOdometryHandler time, 1523929961.257555195, 1523929961.257555195
laserOdometryHandler time, 1523929961.368733079, 1523929961.368733079
laserOdometryHandler time, 1523929961.470237156, 1523929961.470237156
laserOdometryHandler time, 1523929961.540840183, 1523929961.540840183
laserOdometryHandler time, 1523929961.662335254, 1523929961.662335254
laserOdometryHandler time, 1523929961.783275821, 1523929961.783275821
laserOdometryHandler time, 1523929961.853838447, 1523929961.853838447
laserOdometryHandler time, 1523929961.954977890, 1523929961.954977890
laserOdometryHandler time, 1523929962.086323839, 1523929962.086323839
laserOdometryHandler time, 1523929962.177229505, 1523929962.177229505
laserOdometryHandler time, 1523929962.288275724, 1523929962.288275724
laserOdometryHandler time, 1523929962.379114339, 1523929962.379114339
laserOdometryHandler time, 1523929962.480180630, 1523929962.480180630
laserOdometryHandler time, 1523929962.611322509, 1523929962.611322509
laserOdometryHandler time, 1523929962.713179812, 1523929962.713179812
laserOdometryHandler time, 1523929962.773590551, 1523929962.773590551
laserOdometryHandler time, 1523929962.925068308, 1523929962.925068308
laserOdometryHandler time, 1523929963.025911367, 1523929963.025911367
laserOdometryHandler time, 1523929963.146993074, 1523929963.146993074
laserOdometryHandler time, 1523929963.197435429, 1523929963.197435429
laserOdometryHandler time, 1523929963.318633690, 1523929963.318633690
laserOdometryHandler time, 1523929963.439958748, 1523929963.439958748
laserOdometryHandler time, 1523929963.510653063, 1523929963.510653063
laserOdometryHandler time, 1523929963.612067108, 1523929963.612067108
laserOdometryHandler time, 1523929963.754437685, 1523929963.754437685
laserOdometryHandler time, 1523929963.814953730, 1523929963.814953730
laserOdometryHandler time, 1523929963.937242137, 1523929963.937242137
laserOdometryHandler time, 1523929964.028097514, 1523929964.028097514
laserOdometryHandler time, 1523929964.159294712, 1523929964.159294712
laserOdometryHandler time, 1523929964.270614739, 1523929964.270614739
laserOdometryHandler time, 1523929964.361975907, 1523929964.361975907
laserOdometryHandler time, 1523929964.453906940, 1523929964.453906940
laserOdometryHandler time, 1523929964.585573391, 1523929964.585573391
laserOdometryHandler time, 1523929964.676579930, 1523929964.676579930
laserOdometryHandler time, 1523929964.777714071, 1523929964.777714071
laserOdometryHandler time, 1523929964.909157294, 1523929964.909157294
laserOdometryHandler time, 1523929965.000229794, 1523929965.000229794
laserOdometryHandler time, 1523929965.081182027, 1523929965.081182027
laserOdometryHandler time, 1523929965.212580331, 1523929965.212580331
laserOdometryHandler time, 1523929965.283432586, 1523929965.283432586
laserOdometryHandler time, 1523929965.395013895, 1523929965.395013895
laserOdometryHandler time, 1523929965.526433664, 1523929965.526433664
laserOdometryHandler time, 1523929965.638644644, 1523929965.638644644
laserOdometryHandler time, 1523929965.709248648, 1523929965.709248648
laserOdometryHandler time, 1523929965.820336811, 1523929965.820336811
laserOdometryHandler time, 1523929965.931432584, 1523929965.931432584
laserOdometryHandler time, 1523929966.042805546, 1523929966.042805546
laserOdometryHandler time, 1523929966.103409810, 1523929966.103409810
laserOdometryHandler time, 1523929966.256029619, 1523929966.256029619
laserOdometryHandler time, 1523929966.356843047, 1523929966.356843047
laserOdometryHandler time, 1523929966.468028135, 1523929966.468028135
laserOdometryHandler time, 1523929966.538578301, 1523929966.538578301
laserOdometryHandler time, 1523929966.661229419, 1523929966.661229419
laserOdometryHandler time, 1523929966.773483454, 1523929966.773483454
laserOdometryHandler time, 1523929966.834006740, 1523929966.834006740
laserOdometryHandler time, 1523929966.944929313, 1523929966.944929313
laserOdometryHandler time, 1523929967.066086734, 1523929967.066086734
laserOdometryHandler time, 1523929967.177457133, 1523929967.177457133
laserOdometryHandler time, 1523929967.278567158, 1523929967.278567158
laserOdometryHandler time, 1523929967.339101400, 1523929967.339101400
laserOdometryHandler time, 1523929967.510895199, 1523929967.510895199
laserOdometryHandler time, 1523929967.602804658, 1523929967.602804658
