[0m[ INFO] [1556598476.724120715]: Set scanPeriod: 0.1[0m
LaserMapping time, 1556598502.178863780, 1556598502.179630157
LaserMapping time, 1556598502.390479641, 1556598502.391237661
LaserMapping time, 1556598502.621136337, 1556598502.628344540
LaserMapping time, 1556598502.820593673, 1556598502.821400252
LaserMapping time, 1556598503.022726940, 1556598503.023800259
LaserMapping time, 1556598503.218980983, 1556598503.219891436
LaserMapping time, 1556598503.482351808, 1556598503.483076928
LaserMapping time, 1556598503.687962717, 1556598503.692074897
LaserMapping time, 1556598503.846658460, 1556598503.848171828
LaserMapping time, 1556598504.009935334, 1556598504.010850136
LaserMapping time, 1556598504.259618468, 1556598504.260389356
LaserMapping time, 1556598504.413110252, 1556598504.414118074
LaserMapping time, 1556598504.685562281, 1556598504.687842843
LaserMapping time, 1556598504.835579088, 1556598504.836121057
LaserMapping time, 1556598505.120074157, 1556598505.120615241
LaserMapping time, 1556598505.306353943, 1556598505.307288829
LaserMapping time, 1556598505.488570136, 1556598505.489332616
LaserMapping time, 1556598505.692984567, 1556598505.696525195
LaserMapping time, 1556598505.956065470, 1556598505.957022518
LaserMapping time, 1556598506.171337569, 1556598506.172344231
LaserMapping time, 1556598506.349746328, 1556598506.350812282
LaserMapping time, 1556598506.527338707, 1556598506.528067315
LaserMapping time, 1556598506.761522201, 1556598506.764033377
LaserMapping time, 1556598506.945794582, 1556598506.946524145
LaserMapping time, 1556598507.162657087, 1556598507.163747349
LaserMapping time, 1556598507.388804737, 1556598507.390003910
LaserMapping time, 1556598507.595363015, 1556598507.596173673
LaserMapping time, 1556598507.812980614, 1556598507.816451091
LaserMapping time, 1556598508.060563190, 1556598508.061385824
LaserMapping time, 1556598508.244054366, 1556598508.244901130
LaserMapping time, 1556598508.441993545, 1556598508.442864386
LaserMapping time, 1556598508.616829091, 1556598508.617661441
LaserMapping time, 1556598508.858345591, 1556598508.862337542
LaserMapping time, 1556598509.037334101, 1556598509.038293086
LaserMapping time, 1556598509.261320589, 1556598509.262361353
LaserMapping time, 1556598509.474788090, 1556598509.475668005
LaserMapping time, 1556598509.723513158, 1556598509.724947192
LaserMapping time, 1556598509.976453525, 1556598509.982786936
LaserMapping time, 1556598510.192481345, 1556598510.193686942
LaserMapping time, 1556598510.384680682, 1556598510.385488815
LaserMapping time, 1556598510.584631212, 1556598510.585525288
LaserMapping time, 1556598510.764185017, 1556598510.764970933
LaserMapping time, 1556598510.939992910, 1556598510.943294089
LaserMapping time, 1556598511.170564563, 1556598511.171345751
LaserMapping time, 1556598511.415636521, 1556598511.416426705
LaserMapping time, 1556598511.648229101, 1556598511.649059267
LaserMapping time, 1556598511.820204268, 1556598511.821168315
LaserMapping time, 1556598512.004853429, 1556598512.011892723
LaserMapping time, 1556598512.173799509, 1556598512.174607105
LaserMapping time, 1556598512.372887106, 1556598512.373736710
LaserMapping time, 1556598512.626085931, 1556598512.627121011
LaserMapping time, 1556598512.805331264, 1556598512.806321620
LaserMapping time, 1556598513.062735992, 1556598513.068143009
LaserMapping time, 1556598513.233564272, 1556598513.234473863
LaserMapping time, 1556598513.462856681, 1556598513.463671504
LaserMapping time, 1556598513.642371823, 1556598513.643405118
LaserMapping time, 1556598513.865185815, 1556598513.866086977
LaserMapping time, 1556598514.057537126, 1556598514.059963253
LaserMapping time, 1556598514.261057581, 1556598514.261973697
LaserMapping time, 1556598514.511813983, 1556598514.513204963
LaserMapping time, 1556598514.690955895, 1556598514.691824589
LaserMapping time, 1556598514.889350834, 1556598514.890196063
LaserMapping time, 1556598515.113798450, 1556598515.116242938
LaserMapping time, 1556598515.351670792, 1556598515.352661928
LaserMapping time, 1556598515.529061821, 1556598515.529970147
LaserMapping time, 1556598515.724742252, 1556598515.725764883
LaserMapping time, 1556598515.951242167, 1556598515.952091291
LaserMapping time, 1556598516.166302136, 1556598516.169016316
LaserMapping time, 1556598516.350404576, 1556598516.351250930
LaserMapping time, 1556598516.529982825, 1556598516.530825385
LaserMapping time, 1556598516.749631145, 1556598516.750960962
LaserMapping time, 1556598516.940825210, 1556598516.941658976
LaserMapping time, 1556598517.156680850, 1556598517.161586432
LaserMapping time, 1556598517.396517472, 1556598517.397391584
LaserMapping time, 1556598517.578286146, 1556598517.579219037
LaserMapping time, 1556598517.779054703, 1556598517.779891306
LaserMapping time, 1556598518.025811119, 1556598518.026693349
LaserMapping time, 1556598518.224533207, 1556598518.227304704
LaserMapping time, 1556598518.443346476, 1556598518.444319040
LaserMapping time, 1556598518.625831760, 1556598518.626737922
LaserMapping time, 1556598518.811834792, 1556598518.812684796
LaserMapping time, 1556598519.027942330, 1556598519.028798011
LaserMapping time, 1556598519.287231601, 1556598519.293839825
LaserMapping time, 1556598519.428843476, 1556598519.429702483
LaserMapping time, 1556598519.621782457, 1556598519.622712445
LaserMapping time, 1556598519.845453408, 1556598519.846350806
LaserMapping time, 1556598520.089751456, 1556598520.090969237
LaserMapping time, 1556598520.325232552, 1556598520.330270235
LaserMapping time, 1556598520.511679957, 1556598520.512552059
LaserMapping time, 1556598520.687530030, 1556598520.688411039
LaserMapping time, 1556598520.930920444, 1556598520.931834130
LaserMapping time, 1556598521.106180292, 1556598521.107004401
LaserMapping time, 1556598521.320109345, 1556598521.327794666
LaserMapping time, 1556598521.514161308, 1556598521.514966685
LaserMapping time, 1556598521.750980454, 1556598521.751794086
LaserMapping time, 1556598521.938354255, 1556598521.940283376
LaserMapping time, 1556598522.128560744, 1556598522.129375215
LaserMapping time, 1556598522.387797163, 1556598522.393478672
LaserMapping time, 1556598522.584911418, 1556598522.585741828
LaserMapping time, 1556598522.775544782, 1556598522.776987137
LaserMapping time, 1556598522.985177231, 1556598522.986747383
LaserMapping time, 1556598523.222119571, 1556598523.222944375
LaserMapping time, 1556598523.461131087, 1556598523.467455476
LaserMapping time, 1556598523.612637198, 1556598523.613628823
LaserMapping time, 1556598523.824855376, 1556598523.826155043
LaserMapping time, 1556598524.045727472, 1556598524.046559799
LaserMapping time, 1556598524.237144023, 1556598524.237953967
LaserMapping time, 1556598524.435916134, 1556598524.440844507
LaserMapping time, 1556598524.664126090, 1556598524.664974604
LaserMapping time, 1556598524.860610514, 1556598524.861472716
LaserMapping time, 1556598525.047799775, 1556598525.049215061
LaserMapping time, 1556598525.245874211, 1556598525.246704576
LaserMapping time, 1556598525.495695468, 1556598525.499562497
LaserMapping time, 1556598525.717696734, 1556598525.718567677
LaserMapping time, 1556598525.965079586, 1556598525.966294860
LaserMapping time, 1556598526.132964733, 1556598526.133848895
LaserMapping time, 1556598526.296986763, 1556598526.297807140
LaserMapping time, 1556598526.518423211, 1556598526.521891731
LaserMapping time, 1556598526.710639370, 1556598526.711491486
LaserMapping time, 1556598526.968922679, 1556598526.969929195
LaserMapping time, 1556598527.099415699, 1556598527.100266459
LaserMapping time, 1556598527.358072849, 1556598527.359805055
LaserMapping time, 1556598527.596135450, 1556598527.600307097
LaserMapping time, 1556598527.753041058, 1556598527.753963193
LaserMapping time, 1556598527.982349539, 1556598527.983279568
LaserMapping time, 1556598528.178259669, 1556598528.179169856
LaserMapping time, 1556598528.408914880, 1556598528.409772497
LaserMapping time, 1556598528.601707773, 1556598528.607214689
LaserMapping time, 1556598528.789290916, 1556598528.790334049
LaserMapping time, 1556598529.009579968, 1556598529.010512655
LaserMapping time, 1556598529.211491523, 1556598529.212383561
LaserMapping time, 1556598529.423851209, 1556598529.424691287
LaserMapping time, 1556598529.639382665, 1556598529.643849405
LaserMapping time, 1556598529.858663646, 1556598529.859518712
LaserMapping time, 1556598530.081598074, 1556598530.082531192
LaserMapping time, 1556598530.276223409, 1556598530.277092070
LaserMapping time, 1556598530.484155592, 1556598530.485013064
LaserMapping time, 1556598530.737001108, 1556598530.739830505
LaserMapping time, 1556598530.908795988, 1556598530.909872186
LaserMapping time, 1556598531.065400458, 1556598531.066355785
LaserMapping time, 1556598531.335851784, 1556598531.336736064
LaserMapping time, 1556598531.564825442, 1556598531.565750583
LaserMapping time, 1556598531.790621950, 1556598531.793388966
LaserMapping time, 1556598531.965959499, 1556598531.967097732
LaserMapping time, 1556598532.123776716, 1556598532.125276969
LaserMapping time, 1556598532.343021979, 1556598532.343925034
LaserMapping time, 1556598532.563783875, 1556598532.564776418
LaserMapping time, 1556598532.745630816, 1556598532.748746899
LaserMapping time, 1556598532.982744647, 1556598532.984052333
LaserMapping time, 1556598533.135820125, 1556598533.136652149
LaserMapping time, 1556598533.346846539, 1556598533.347969681
LaserMapping time, 1556598533.572613568, 1556598533.573728577
LaserMapping time, 1556598533.822927866, 1556598533.826064274
LaserMapping time, 1556598533.989374359, 1556598533.990624041
LaserMapping time, 1556598534.196226622, 1556598534.197040113
LaserMapping time, 1556598534.428289363, 1556598534.429364356
LaserMapping time, 1556598534.640805412, 1556598534.641674586
LaserMapping time, 1556598534.803707067, 1556598534.806689036
LaserMapping time, 1556598535.063996287, 1556598535.064845388
LaserMapping time, 1556598535.219161791, 1556598535.219993221
LaserMapping time, 1556598535.440553026, 1556598535.441821337
LaserMapping time, 1556598535.646127016, 1556598535.647111019
LaserMapping time, 1556598535.875896736, 1556598535.879226257
LaserMapping time, 1556598536.059445820, 1556598536.060330321
LaserMapping time, 1556598536.257218285, 1556598536.258013359
LaserMapping time, 1556598536.506709497, 1556598536.507513514
LaserMapping time, 1556598536.697925544, 1556598536.698742223
LaserMapping time, 1556598536.901772548, 1556598536.909106519
LaserMapping time, 1556598537.093929812, 1556598537.094837374
LaserMapping time, 1556598537.316919315, 1556598537.318021249
LaserMapping time, 1556598537.532167236, 1556598537.533457771
LaserMapping time, 1556598537.755712565, 1556598537.756536465
LaserMapping time, 1556598537.971069349, 1556598537.977679317
LaserMapping time, 1556598538.145079806, 1556598538.146051918
LaserMapping time, 1556598538.337830963, 1556598538.338659606
LaserMapping time, 1556598538.550025300, 1556598538.551316113
LaserMapping time, 1556598538.751329877, 1556598538.752210955
LaserMapping time, 1556598538.967381686, 1556598538.971360428
LaserMapping time, 1556598539.184452296, 1556598539.185245729
scan time: 64
[0m[ INFO] [1556598476.711158396]: Set scanPeriod: 0.1[0m
[0m[ INFO] [1556598476.738091820]: Set  HDL-64E  scan mapper.[0m
scan time: 64
mapping time: 64
[0m[ INFO] [1556598476.720016135]: Set scanPeriod: 0.1[0m
odometry time: 64
... logging to /home/justin/.ros/log/53bc4e8c-6b00-11e9-be48-9cb6d0b9893f/roslaunch-justin-xps-3602.log
Checking log directory for disk usage. This may take awhile.
Press Ctrl-C to interrupt
Done checking log file disk usage. Usage is <1GB.
]2;/home/justin/catkin_ws/src/loam_velodyne/launch/loam_velodyne.launch
[1mstarted roslaunch server http://justin-xps:46847/[0m

SUMMARY
========

PARAMETERS
 * /laserMapping/scanPeriod: 0.1
 * /laserOdometry/scanPeriod: 0.1
 * /multiScanRegistration/lidar: HDL-64E
 * /multiScanRegistration/scanPeriod: 0.1
 * /rosdistro: kinetic
 * /rosversion: 1.12.14

NODES
  /
    laserMapping (loam_velodyne/laserMapping)
    laserOdometry (loam_velodyne/laserOdometry)
    multiScanRegistration (loam_velodyne/multiScanRegistration)
    rviz (rviz/rviz)
    transformMaintenance (loam_velodyne/transformMaintenance)

auto-starting new master
[1mprocess[master]: started with pid [3612][0m
[1mROS_MASTER_URI=http://localhost:11311[0m
]2;/home/justin/catkin_ws/src/loam_velodyne/launch/loam_velodyne.launch http://localhost:11311
[1msetting /run_id to 53bc4e8c-6b00-11e9-be48-9cb6d0b9893f[0m
[1mprocess[rosout-1]: started with pid [3626][0m
started core service [/rosout]
[1mprocess[multiScanRegistration-2]: started with pid [3638][0m
[1mprocess[laserOdometry-3]: started with pid [3644][0m
[1mprocess[laserMapping-4]: started with pid [3645][0m
[1mprocess[transformMaintenance-5]: started with pid [3646][0m
[1mprocess[rviz-6]: started with pid [3647][0m
[rviz-6] killing on exit
[transformMaintenance-5] killing on exit
[laserMapping-4] killing on exit
[laserOdometry-3] killing on exit
[multiScanRegistration-2] killing on exit
[rosout-1] killing on exit
[master] killing on exit
shutting down processing monitor...
... shutting down processing monitor complete
[1mdone[0m
